data_index,page,ad_type,ad_rank,organic_rank,asin,title,url,price_current,price_list,rating_stars,rating_count,is_prime,image_small,image_large,brand_name,scraped_at
25,5,Organic,,215.0,B0FH5RQVF7,Here I Go in My Gay Little Car Magnet Large 3x9 Bumper Sticker Size Funny LGBTQ Bumper Magnets,N/A,$13.95,,,,False,https://m.media-amazon.com/images/I/61aK7LaIpcL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61aK7LaIpcL._AC_SL1500_.jpg,,2026-04-23T11:35:07.594421
26,5,Organic,,216.0,B0D3M4PCXY,"CafePress Gay Pride Hearts Car Magnet 10 X 3 10"" x 3"", Bumper Magnet",N/A,$9.99,,,,False,https://m.media-amazon.com/images/I/211SzRIeOML._AC_UL320_.jpg,https://m.media-amazon.com/images/I/211SzRIeOML._AC_SL1500_.jpg,,2026-04-23T11:35:07.598550
27,5,Organic,,217.0,B0B2MNBNYH,"MAGNET Sounds Gay Im In Magnet Vinyl Magnetic Sticker 20 mil - Size 5""",N/A,$5.95,,,,False,https://m.media-amazon.com/images/I/41Mcsv4sFyL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/41Mcsv4sFyL._AC_SL1500_.jpg,,2026-04-23T11:35:07.601630
28,5,Organic,,218.0,B01BPN77RO,"CafePress Rainbow Gay Pride Flag Oval Car Magnet, Euro Oval Bumper Magnet",N/A,$9.99,,4.0,1.0,False,https://m.media-amazon.com/images/I/51C-ssbeVhL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/51C-ssbeVhL._AC_SL1500_.jpg,,2026-04-23T11:35:07.604989
29,5,Organic,,219.0,B0DK7T97JC,"CafePress Rainbow Butterfly Gay Pride Car Magnet 10 X 3 10"" x 3"", Bumper Magnet",N/A,$9.99,,,,False,https://m.media-amazon.com/images/I/21Zh2hzGEvL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/21Zh2hzGEvL._AC_SL1500_.jpg,,2026-04-23T11:35:07.608270
30,5,Organic,,220.0,B0G2R2ZMHX,"Magnet Womens I See I Love You I Accept You LGBT LGBTQ Ally Gay Pride V-Neck Magnetic Vinyl Sticker Decal 5""",N/A,$5.95,,,,False,https://m.media-amazon.com/images/I/51Z5tGHAiKL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/51Z5tGHAiKL._AC_SL1500_.jpg,,2026-04-23T11:35:07.611228
31,5,Organic,,221.0,B094V53DLV,LGBT Unicorn Bumper Sticker - Gay Pride Be You Be Proud Premium Vinyl Decal 3 x 3 LGBTQ Rainbow for Car Auto LGBTQIA Inclusive Equality Coexist Flag Sign USA + Better Than Magnets Sticks Anywhere,N/A,$8.49,,4.4,14.0,False,https://m.media-amazon.com/images/I/71W4f0jMknS._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71W4f0jMknS._AC_SL1500_.jpg,,2026-04-23T11:35:07.615878
32,5,Organic,,222.0,B0GTC3XRJW,"Babadook Says Gay Rights LGBT Pride Ally Support Horror Movie 5"" Magnetic Bumper Sticker Car Magnet",N/A,$5.95,,,,False,https://m.media-amazon.com/images/I/51EUCEQDSJL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/51EUCEQDSJL._AC_SL1500_.jpg,,2026-04-23T11:35:07.619783
33,5,Organic,,223.0,B0CT968LXH,LGBT Frog Progress Gay Pride Bumper Sticker - You are Quite Ribbiting Be You Premium Vinyl Decal 3 x 3 | LGBTQ LGBTQIA BLM Trans Rainbow Sign Flag | for Cars Auto Better Than Magnets Sticks Anywhere,N/A,$8.49,,,,False,https://m.media-amazon.com/images/I/81P66TDYbYL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81P66TDYbYL._AC_SL1500_.jpg,,2026-04-23T11:35:07.624543
34,5,Organic,,224.0,B08N33BZ6Q,LGBT Rainbow Heart Ears Love is Everything Sticker - Gay Pride Premium Vinyl Decal 3 X 3 Inch for Car Bumpers Auto Window Water Bottle Mirror Laptop LGBTQ BLM + Better Than Magnets - Sticks Anywhere,N/A,$8.49,,4.8,9.0,False,https://m.media-amazon.com/images/I/81cgDSq-Z9L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81cgDSq-Z9L._AC_SL1500_.jpg,,2026-04-23T11:35:07.628720
35,5,Organic,,225.0,B09FQBYQ2V,Gear Tatz - Gay Veteran - LGBTQ Pride - Car Magnet - 2.75 x 9.75 inches - Professionally Made in The USA - Magnetic Decal,N/A,$12.99,,5.0,2.0,False,https://m.media-amazon.com/images/I/612gBxWeWnL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/612gBxWeWnL._AC_SL1500_.jpg,,2026-04-23T11:35:07.632777
